FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp
FB475,8/2/2019,14:30,TGD,8/2/2019,17:00,SXA,C1F1
FB66,8/2/2019,14:30,NOU,8/2/2019,16:05,TGD,C1F1
FB556,8/2/2019,14:30,TXD,8/2/2019,15:55,TGD,C1F1
FB378,8/2/2019,14:35,UTC,8/2/2019,16:25,TGD,C1F1
FB1141,8/2/2019,14:40,HOM,8/2/2019,16:35,NOU,C1F1
FB1622,8/2/2019,14:40,SXA,8/2/2019,16:35,OAX,C1F1
FB592,8/2/2019,14:40,MYJ,8/2/2019,16:10,TGD,C1F1
FB645,8/2/2019,14:50,TGD,8/2/2019,16:30,XMJ,C1F1
FB681,8/2/2019,14:55,TGD,8/2/2019,16:15,THJ,C1F1
FB385,8/2/2019,14:55,TGD,8/2/2019,16:15,YKJ,C1F1
FB259,8/2/2019,15:00,TGD,8/2/2019,16:45,FBX,C1F1
FB31,8/2/2019,15:00,TGD,8/2/2019,16:05,HOM,C1F1
FB593,8/2/2019,15:00,TGD,8/2/2019,16:25,MYJ,C1F1
FB69,8/2/2019,15:00,TGD,8/2/2019,16:30,NOU,C1F1
FB30,8/2/2019,15:00,HOM,8/2/2019,16:15,TGD,C1F1
FB470,8/2/2019,15:00,SXA,8/2/2019,17:40,TGD,C1F1
FB1102,8/2/2019,15:00,OOJ,8/2/2019,16:15,TGD,C1F1
FB258,8/2/2019,15:05,FBX,8/2/2019,16:55,TGD,C1F1
FB990,8/2/2019,15:10,HOM,8/2/2019,16:25,TGD,C1F1
FB1872,8/2/2019,15:15,SXA,8/2/2019,16:50,GKU,C1F1
FB568,8/2/2019,15:15,XNZ,8/2/2019,16:35,TGD,C1F1
FB1868,8/2/2019,15:15,SXA,8/2/2019,16:50,XMJ,C1F1
FB697,8/2/2019,15:25,TGD,8/2/2019,17:00,BCJ,C1F1
FB1209,8/2/2019,15:25,FBX,8/2/2019,17:10,SXA,C1F1
FB680,8/2/2019,15:25,THJ,8/2/2019,16:50,TGD,C1F1
FB1103,8/2/2019,15:30,TGD,8/2/2019,17:00,HWJ,C1F1
FB68,8/2/2019,15:30,NOU,8/2/2019,17:05,TGD,C1F1
FB92,8/2/2019,15:30,HUK,8/2/2019,18:25,TGD,C1F1
FB88,8/2/2019,15:35,MMY,8/2/2019,18:25,TGD,C1F1
FB574,8/2/2019,15:35,WXJ,8/2/2019,17:30,TGD,C1F1
FB1862,8/2/2019,15:35,SXA,8/2/2019,17:25,THJ,C1F1
FB610,8/2/2019,15:40,XMH,8/2/2019,17:20,TGD,C1F1
FB261,8/2/2019,15:45,TGD,8/2/2019,17:35,FBX,C1F1
FB777,8/2/2019,15:45,HOM,8/2/2019,17:35,NOU,C1F1
FB797,8/2/2019,15:45,TGD,8/2/2019,17:20,SHO,C1F1
FB477,8/2/2019,15:45,TGD,8/2/2019,18:10,SXA,C1F1
FB4875,8/2/2019,15:45,NOU,8/2/2019,16:30,XBT,C1F1
FB1644,8/2/2019,15:50,MYJ,8/2/2019,16:40,HOM,C1F1
FB1170,8/2/2019,15:55,SXA,8/2/2019,17:55,HOM,C1F1
FB1895,8/2/2019,15:55,TGD,8/2/2019,16:45,TAN,C1F1
FB397,8/2/2019,15:55,TGD,8/2/2019,16:55,UYS,C1F1
FB33,8/2/2019,16:00,TGD,8/2/2019,17:05,HOM,C1F1
FB71,8/2/2019,16:00,TGD,8/2/2019,17:30,NOU,C1F1
FB32,8/2/2019,16:00,HOM,8/2/2019,17:15,TGD,C1F1
FB320,8/2/2019,16:00,OSY,8/2/2019,17:10,TGD,C1F1
FB455,8/2/2019,16:05,TGD,8/2/2019,17:55,TUK,C1F1
FB567,8/2/2019,16:05,TGD,8/2/2019,17:25,XNZ,C1F1
FB667,8/2/2019,16:10,TGD,8/2/2019,17:55,GKU,C1F1
FB789,8/2/2019,16:10,TGD,8/2/2019,17:20,SGJ,C1F1
FB1717,8/2/2019,16:15,HOM,8/2/2019,18:10,NOU,C1F1
FB260,8/2/2019,16:15,FBX,8/2/2019,18:05,TGD,C1F1
FB658,8/2/2019,16:15,SXJ,8/2/2019,17:35,TGD,C1F1
FB472,8/2/2019,16:20,SXA,8/2/2019,18:55,TGD,C1F1
FB263,8/2/2019,16:25,TGD,8/2/2019,18:15,FBX,C1F1
FB628,8/2/2019,16:25,XSJ,8/2/2019,18:15,TGD,C1F1
FB70,8/2/2019,16:30,NOU,8/2/2019,18:05,TGD,C1F1
FB297,8/2/2019,16:35,TGD,8/2/2019,17:50,OOJ,C1F1
FB756,8/2/2019,16:35,XMQ,8/2/2019,17:45,TGD,C1F1
FB2177,8/2/2019,16:40,TGD,8/2/2019,18:00,HOM,C1F1
FB285,8/2/2019,16:40,TGD,8/2/2019,17:55,OXU,C1F1
FB755,8/2/2019,16:40,TGD,8/2/2019,17:40,XMQ,C1F1
FB627,8/2/2019,16:45,TGD,8/2/2019,18:30,XSJ,C1F1
FB770,8/2/2019,16:50,SXA,8/2/2019,18:55,HOM,C1F1
FB778,8/2/2019,16:50,NOU,8/2/2019,18:40,HOM,C1F1
FB262,8/2/2019,16:50,FBX,8/2/2019,18:40,TGD,C1F1
FB388,8/2/2019,16:55,YKJ,8/2/2019,18:25,TGD,C1F1
FB265,8/2/2019,17:00,TGD,8/2/2019,18:50,FBX,C1F1
FB35,8/2/2019,17:00,TGD,8/2/2019,18:10,HOM,C1F1
FB73,8/2/2019,17:00,TGD,8/2/2019,18:35,NOU,C1F1
FB34,8/2/2019,17:00,HOM,8/2/2019,18:15,TGD,C1F1
FB72,8/2/2019,17:00,NOU,8/2/2019,18:35,TGD,C1F1
FB682,8/2/2019,17:00,THJ,8/2/2019,18:25,TGD,C1F1
FB737,8/2/2019,17:00,HOM,8/2/2019,18:15,UDJ,C1F1
FB493,8/2/2019,17:05,TGD,8/2/2019,18:15,GKS,C1F1
FB4876,8/2/2019,17:05,XBT,8/2/2019,17:50,NOU,C1F1
FB637,8/2/2019,17:10,TGD,8/2/2019,18:45,HWX,C1F1
FB683,8/2/2019,17:10,TGD,8/2/2019,18:30,THJ,C1F1
FB595,8/2/2019,17:15,TGD,8/2/2019,18:40,MYJ,C1F1
FB1097,8/2/2019,17:15,TGD,8/2/2019,19:45,SXA,C1F1
FB596,8/2/2019,17:15,MYJ,8/2/2019,18:50,TGD,C1F1
FB427,8/2/2019,17:20,HOM,8/2/2019,18:35,FBX,C1F1
FB648,8/2/2019,17:20,XMJ,8/2/2019,19:05,TGD,C1F1
FB1896,8/2/2019,17:20,TAN,8/2/2019,18:20,TGD,C1F1
FB428,8/2/2019,17:30,FBX,8/2/2019,18:40,HOM,C1F1
FB526,8/2/2019,17:30,XMJ,8/2/2019,18:35,HOM,C1F1
FB537,8/2/2019,17:30,TGD,8/2/2019,18:45,OAX,C1F1
FB74,8/2/2019,17:30,NOU,8/2/2019,19:05,TGD,C1F1
FB738,8/2/2019,17:35,UDJ,8/2/2019,18:55,HOM,C1F1
FB786,8/2/2019,17:35,GKU,8/2/2019,18:45,HOM,C1F1
FB264,8/2/2019,17:35,FBX,8/2/2019,19:25,TGD,C1F1
FB538,8/2/2019,17:40,OAX,8/2/2019,19:00,TGD,C1F1
FB700,8/2/2019,17:40,BCJ,8/2/2019,19:20,TGD,C1F1
FB1104,8/2/2019,17:40,HWJ,8/2/2019,19:20,TGD,C1F1
FB557,8/2/2019,17:40,TGD,8/2/2019,19:00,TXD,C1F1
FB613,8/2/2019,17:40,TGD,8/2/2019,19:20,XMH,C1F1
FB85,8/2/2019,17:45,TGD,8/2/2019,18:45,GKS,C1F1
FB400,8/2/2019,17:50,UYS,8/2/2019,18:55,TGD,C1F1
FB780,8/2/2019,17:55,NOU,8/2/2019,19:45,HOM,C1F1
FB2159,8/2/2019,17:55,TGD,8/2/2019,20:40,SXA,C1F1
FB267,8/2/2019,18:00,TGD,8/2/2019,20:00,FBX,C1F1
FB308,8/2/2019,18:00,SXA,8/2/2019,20:10,GKS,C1F1
FB37,8/2/2019,18:00,TGD,8/2/2019,19:10,HOM,C1F1
FB75,8/2/2019,18:00,TGD,8/2/2019,19:35,NOU,C1F1
FB36,8/2/2019,18:00,HOM,8/2/2019,19:15,TGD,C1F1
FB790,8/2/2019,18:00,SGJ,8/2/2019,19:15,TGD,C1F1
FB647,8/2/2019,18:00,TGD,8/2/2019,19:45,XMJ,C1F1
FB657,8/2/2019,18:05,TGD,8/2/2019,19:20,SXJ,C1F1
FB474,8/2/2019,18:05,SXA,8/2/2019,20:35,TGD,C1F1
FB570,8/2/2019,18:05,XNZ,8/2/2019,19:30,TGD,C1F1
FB684,8/2/2019,18:05,THJ,8/2/2019,19:30,TGD,C1F1
FB800,8/2/2019,18:05,SHO,8/2/2019,19:45,TGD,C1F1
FB407,8/2/2019,18:10,TGD,8/2/2019,19:15,AXO,C1F1
FB2179,8/2/2019,18:10,TGD,8/2/2019,19:35,HOM,C1F1
FB685,8/2/2019,18:15,TGD,8/2/2019,19:40,THJ,C1F1
FB578,8/2/2019,18:20,NOU,8/2/2019,20:10,HOM,C1F1
FB495,8/2/2019,18:25,TGD,8/2/2019,19:40,GKS,C1F1
FB266,8/2/2019,18:25,FBX,8/2/2019,20:10,TGD,C1F1
FB387,8/2/2019,18:25,TGD,8/2/2019,19:45,YKJ,C1F1
FB76,8/2/2019,18:30,NOU,8/2/2019,20:05,TGD,C1F1
FB298,8/2/2019,18:30,OOJ,8/2/2019,19:55,TGD,C1F1
FB380,8/2/2019,18:35,NOU,8/2/2019,20:30,SXJ,C1F1
FB458,8/2/2019,18:35,TUK,8/2/2019,20:20,TGD,C1F1
FB758,8/2/2019,18:35,XMQ,8/2/2019,19:50,TGD,C1F1
FB779,8/2/2019,18:40,HOM,8/2/2019,20:25,NOU,C1F1
FB1718,8/2/2019,18:45,NOU,8/2/2019,20:55,HOM,C1F1
FB670,8/2/2019,18:45,GKU,8/2/2019,20:40,TGD,C1F1
FB286,8/2/2019,18:50,OXU,8/2/2019,20:10,TGD,C1F1
FB1272,8/2/2019,18:50,NOU,8/2/2019,20:50,THJ,C1F1
FB617,8/2/2019,18:50,TGD,8/2/2019,20:25,XMH,C1F1
FB740,8/2/2019,18:55,UDJ,8/2/2019,20:20,HOM,C1F1
FB649,8/2/2019,18:55,TGD,8/2/2019,20:40,XMJ,C1F1
FB569,8/2/2019,18:55,TGD,8/2/2019,20:15,XNZ,C1F1
FB269,8/2/2019,19:00,TGD,8/2/2019,20:50,FBX,C1F1
FB447,8/2/2019,19:00,GKS,8/2/2019,20:25,FBX,C1F1
FB39,8/2/2019,19:00,TGD,8/2/2019,20:15,HOM,C1F1
FB77,8/2/2019,19:00,TGD,8/2/2019,20:35,NOU,C1F1
FB38,8/2/2019,19:00,HOM,8/2/2019,20:15,TGD,C1F1
FB699,8/2/2019,19:10,TGD,8/2/2019,20:45,BCJ,C1F1
FB268,8/2/2019,19:10,FBX,8/2/2019,21:00,TGD,C1F1
FB476,8/2/2019,19:10,SXA,8/2/2019,21:40,TGD,C1F1
FB629,8/2/2019,19:10,TGD,8/2/2019,20:50,XSJ,C1F1
FB430,8/2/2019,19:15,FBX,8/2/2019,20:35,HOM,C1F1
FB630,8/2/2019,19:15,XSJ,8/2/2019,21:05,TGD,C1F1
FB686,8/2/2019,19:15,THJ,8/2/2019,20:40,TGD,C1F1
FB41,8/2/2019,19:20,TGD,8/2/2019,20:35,HOM,C1F1
FB299,8/2/2019,19:20,TGD,8/2/2019,20:35,OOJ,C1F1
FB799,8/2/2019,19:20,TGD,8/2/2019,20:55,SHO,C1F1
FB669,8/2/2019,19:25,TGD,8/2/2019,21:15,GKU,C1F1
FB271,8/2/2019,19:30,TGD,8/2/2019,21:20,FBX,C1F1
FB717,8/2/2019,19:30,GKS,8/2/2019,21:10,NOU,C1F1
FB78,8/2/2019,19:30,NOU,8/2/2019,21:05,TGD,C1F1
FB598,8/2/2019,19:30,MYJ,8/2/2019,21:05,TGD,C1F1
FB1709,8/2/2019,19:35,HOM,8/2/2019,20:50,FBX,C1F1
FB540,8/2/2019,19:35,OAX,8/2/2019,20:55,TGD,C1F1
FB640,8/2/2019,19:35,HWX,8/2/2019,21:15,TGD,C1F1
FB687,8/2/2019,19:35,TGD,8/2/2019,21:00,THJ,C1F1
FB599,8/2/2019,19:40,TGD,8/2/2019,21:05,MYJ,C1F1
FB270,8/2/2019,19:40,FBX,8/2/2019,21:25,TGD,C1F1
FB739,8/2/2019,19:40,HOM,8/2/2019,20:55,UDJ,C1F1
FB529,8/2/2019,19:40,HOM,8/2/2019,20:50,XMJ,C1F1
FB273,8/2/2019,19:45,TGD,8/2/2019,21:40,FBX,C1F1
FB558,8/2/2019,19:45,TXD,8/2/2019,21:10,TGD,C1F1
FB321,8/2/2019,19:55,TGD,8/2/2019,20:50,OSY,C1F1
FB79,8/2/2019,20:00,TGD,8/2/2019,21:35,NOU,C1F1
FB539,8/2/2019,20:00,TGD,8/2/2019,21:20,OAX,C1F1
FB479,8/2/2019,20:00,TGD,8/2/2019,22:30,SXA,C1F1
FB410,8/2/2019,20:00,AXO,8/2/2019,21:10,TGD,C1F1
FB618,8/2/2019,20:05,XMH,8/2/2019,21:45,TGD,C1F1
FB660,8/2/2019,20:05,SXJ,8/2/2019,21:25,TGD,C1F1
FB389,8/2/2019,20:05,TGD,8/2/2019,21:25,YKJ,C1F1
FB449,8/2/2019,20:10,GKS,8/2/2019,21:35,FBX,C1F1
FB659,8/2/2019,20:10,TGD,8/2/2019,21:30,SXJ,C1F1
FB415,8/2/2019,20:15,TGD,8/2/2019,21:30,HOM,C1F1
FB639,8/2/2019,20:15,TGD,8/2/2019,21:50,HWX,C1F1
FB399,8/2/2019,20:15,TGD,8/2/2019,21:15,UYS,C1F1
FB409,8/2/2019,20:20,TGD,8/2/2019,21:25,AXO,C1F1
FB40,8/2/2019,20:20,HOM,8/2/2019,21:35,TGD,C1F1
FB688,8/2/2019,20:20,THJ,8/2/2019,21:50,TGD,C1F1
FB390,8/2/2019,20:25,YKJ,8/2/2019,21:55,TGD,C1F1
FB650,8/2/2019,20:25,XMJ,8/2/2019,22:20,TGD,C1F1
FB97,8/2/2019,20:30,TGD,8/2/2019,21:50,HOM,C1F1
FB82,8/2/2019,20:30,NOU,8/2/2019,22:10,TGD,C1F1
FB689,8/2/2019,20:30,TGD,8/2/2019,21:55,THJ,C1F1
FB81,8/2/2019,20:40,TGD,8/2/2019,22:15,NOU,C1F1
FB272,8/2/2019,20:45,FBX,8/2/2019,22:30,TGD,C1F1
FB478,8/2/2019,20:50,SXA,8/2/2019,23:15,TGD,C1F1
FB416,8/2/2019,20:55,HOM,8/2/2019,22:20,TGD,C1F1
FB99,8/2/2019,21:00,TGD,8/2/2019,22:20,HOM,C1F1
FB8563,8/2/2019,21:00,TGD,8/2/2019,23:05,XXJ,C1F1
FB98,8/2/2019,21:10,HOM,8/2/2019,22:30,TGD,C1F1
FB274,8/2/2019,21:10,FBX,8/2/2019,23:00,TGD,C1F1
FB84,8/2/2019,21:25,NOU,8/2/2019,23:00,TGD,C1F1
FB8569,8/2/2019,21:35,TGD,8/2/2019,23:05,HOM,C1F1
FB100,8/2/2019,21:35,HOM,8/2/2019,22:50,TGD,C1F1
FB690,8/2/2019,21:35,THJ,8/2/2019,23:00,TGD,C1F1
FB988,8/2/2019,21:50,NOU,8/2/2019,23:30,TGD,C1F1
FB999,8/2/2019,22:55,TGD,8/3/2019,1:35,SXA,C1F1
FB8559,8/3/2019,0:05,HOM,8/3/2019,2:05,SXA,C1F1
FB8567,8/3/2019,0:35,XXJ,8/3/2019,2:25,SXA,C1F1
FB1000,8/3/2019,3:35,SXA,8/3/2019,5:55,TGD,C1F1
FB8558,8/3/2019,4:50,SXA,8/3/2019,7:00,TGD,C1F1
FB89,8/3/2019,6:10,TGD,8/3/2019,9:00,HUK,C1F1
FB239,8/3/2019,6:25,TGD,8/3/2019,8:15,FBX,C1F1
FB411,8/3/2019,6:25,TGD,8/3/2019,7:35,HOM,C1F1
FB985,8/3/2019,6:25,TGD,8/3/2019,7:30,HOM,C1F1
FB8560,8/3/2019,6:35,SXA,8/3/2019,8:30,HOM,C1F1
FB293,8/3/2019,6:40,TGD,8/3/2019,7:55,OOJ,C1F1
FB993,8/3/2019,6:40,TGD,8/3/2019,9:05,SXA,C1F1
FB619,8/3/2019,6:45,TGD,8/3/2019,8:30,XSJ,C1F1
FB381,8/3/2019,6:50,TGD,8/3/2019,8:05,YKJ,C1F1
FB393,8/3/2019,6:55,TGD,8/3/2019,7:55,UYS,C1F1
FB13,8/3/2019,7:00,TGD,8/3/2019,8:05,HOM,C1F1
FB51,8/3/2019,7:00,TGD,8/3/2019,8:30,NOU,C1F1
FB94,8/3/2019,7:00,HOM,8/3/2019,8:10,TGD,C1F1
FB240,8/3/2019,7:00,FBX,8/3/2019,8:40,TGD,C1F1
FB671,8/3/2019,7:00,TGD,8/3/2019,8:25,THJ,C1F1
FB1200,8/3/2019,7:05,SXA,8/3/2019,8:40,FBX,C1F1
FB292,8/3/2019,7:05,OOJ,8/3/2019,8:20,TGD,C1F1
FB412,8/3/2019,7:05,HOM,8/3/2019,8:20,TGD,C1F1
FB986,8/3/2019,7:05,HOM,8/3/2019,8:15,TGD,C1F1
FB93,8/3/2019,7:10,TGD,8/3/2019,8:25,HOM,C1F1
FB583,8/3/2019,7:10,TGD,8/3/2019,8:35,MYJ,C1F1
FB312,8/3/2019,7:10,OSY,8/3/2019,8:15,TGD,C1F1
FB394,8/3/2019,7:10,UYS,8/3/2019,8:15,TGD,C1F1
FB652,8/3/2019,7:10,SXJ,8/3/2019,8:25,TGD,C1F1
FB541,8/3/2019,7:10,HOM,8/3/2019,8:20,XSJ,C1F1
FB382,8/3/2019,7:20,YKJ,8/3/2019,8:40,TGD,C1F1
FB241,8/3/2019,7:25,TGD,8/3/2019,9:15,FBX,C1F1
FB651,8/3/2019,7:25,TGD,8/3/2019,8:40,SXJ,C1F1
FB582,8/3/2019,7:25,MYJ,8/3/2019,8:55,TGD,C1F1
FB451,8/3/2019,7:25,TGD,8/3/2019,9:15,TUK,C1F1
FB432,8/3/2019,7:30,FBX,8/3/2019,8:45,GKS,C1F1
FB1891,8/3/2019,7:30,TGD,8/3/2019,8:25,TAN,C1F1
FB14,8/3/2019,7:30,HOM,8/3/2019,8:45,TGD,C1F1
FB50,8/3/2019,7:30,NOU,8/3/2019,9:05,TGD,C1F1
FB402,8/3/2019,7:30,AXO,8/3/2019,8:35,TGD,C1F1
FB522,8/3/2019,7:35,XMJ,8/3/2019,8:40,HOM,C1F1
FB463,8/3/2019,7:35,TGD,8/3/2019,10:05,SXA,C1F1
FB532,8/3/2019,7:35,OAX,8/3/2019,8:55,TGD,C1F1
FB562,8/3/2019,7:35,XNZ,8/3/2019,8:55,TGD,C1F1
FB632,8/3/2019,7:35,HWX,8/3/2019,9:10,TGD,C1F1
FB672,8/3/2019,7:35,THJ,8/3/2019,9:00,TGD,C1F1
FB792,8/3/2019,7:35,SHO,8/3/2019,9:10,TGD,C1F1
FB601,8/3/2019,7:35,TGD,8/3/2019,9:15,XMH,C1F1
FB492,8/3/2019,7:40,GKS,8/3/2019,8:55,TGD,C1F1
FB692,8/3/2019,7:40,BCJ,8/3/2019,9:20,TGD,C1F1
FB531,8/3/2019,7:45,TGD,8/3/2019,9:00,OAX,C1F1
FB401,8/3/2019,7:50,TGD,8/3/2019,8:55,AXO,C1F1
FB732,8/3/2019,7:50,UDJ,8/3/2019,9:10,HOM,C1F1
FB2176,8/3/2019,7:50,HOM,8/3/2019,9:10,TGD,C1F1
FB313,8/3/2019,7:55,TGD,8/3/2019,8:50,OSY,C1F1
FB421,8/3/2019,8:00,HOM,8/3/2019,9:15,FBX,C1F1
FB15,8/3/2019,8:00,TGD,8/3/2019,9:05,HOM,C1F1
FB1702,8/3/2019,8:00,FBX,8/3/2019,9:05,HOM,C1F1
FB53,8/3/2019,8:00,TGD,8/3/2019,9:30,NOU,C1F1
FB1271,8/3/2019,8:00,THJ,8/3/2019,10:00,NOU,C1F1
FB1731,8/3/2019,8:00,HOM,8/3/2019,10:00,SXA,C1F1
FB16,8/3/2019,8:00,HOM,8/3/2019,9:15,TGD,C1F1
FB242,8/3/2019,8:00,FBX,8/3/2019,9:45,TGD,C1F1
FB460,8/3/2019,8:00,SXA,8/3/2019,10:25,TGD,C1F1
FB620,8/3/2019,8:00,XSJ,8/3/2019,9:45,TGD,C1F1
FB602,8/3/2019,8:05,XMH,8/3/2019,9:45,TGD,C1F1
FB731,8/3/2019,8:05,HOM,8/3/2019,9:20,UDJ,C1F1
FB96,8/3/2019,8:10,HOM,8/3/2019,9:25,TGD,C1F1
FB561,8/3/2019,8:10,TGD,8/3/2019,9:35,XNZ,C1F1
FB661,8/3/2019,8:15,TGD,8/3/2019,10:00,GKU,C1F1
FB763,8/3/2019,8:15,HOM,8/3/2019,10:20,SXA,C1F1
FB662,8/3/2019,8:15,GKU,8/3/2019,10:05,TGD,C1F1
FB673,8/3/2019,8:15,TGD,8/3/2019,9:40,THJ,C1F1
FB641,8/3/2019,8:20,TGD,8/3/2019,10:00,XMJ,C1F1
FB577,8/3/2019,8:25,HOM,8/3/2019,10:20,NOU,C1F1
FB642,8/3/2019,8:25,XMJ,8/3/2019,10:05,TGD,C1F1
FB243,8/3/2019,8:30,TGD,8/3/2019,10:15,FBX,C1F1
FB52,8/3/2019,8:30,NOU,8/3/2019,10:05,TGD,C1F1
FB467,8/3/2019,8:35,TGD,8/3/2019,11:10,SXA,C1F1
FB396,8/3/2019,8:35,UYS,8/3/2019,9:40,TGD,C1F1
FB751,8/3/2019,8:35,TGD,8/3/2019,9:35,XMQ,C1F1
FB1747,8/3/2019,8:40,HOM,8/3/2019,11:05,HUK,C1F1
FB771,8/3/2019,8:40,HOM,8/3/2019,10:30,NOU,C1F1
FB301,8/3/2019,8:40,GKS,8/3/2019,10:55,SXA,C1F1
FB1203,8/3/2019,8:45,FBX,8/3/2019,10:30,SXA,C1F1
FB294,8/3/2019,8:45,OOJ,8/3/2019,10:00,TGD,C1F1
FB384,8/3/2019,8:45,YKJ,8/3/2019,10:05,TGD,C1F1
FB281,8/3/2019,8:50,TGD,8/3/2019,10:05,OXU,C1F1
FB747,8/3/2019,8:55,TGD,8/3/2019,9:50,GOQ,C1F1
FB787,8/3/2019,8:55,TGD,8/3/2019,10:05,SGJ,C1F1
FB621,8/3/2019,8:55,TGD,8/3/2019,10:40,XSJ,C1F1
FB245,8/3/2019,9:00,TGD,8/3/2019,10:45,FBX,C1F1
FB17,8/3/2019,9:00,TGD,8/3/2019,10:10,HOM,C1F1
FB55,8/3/2019,9:00,TGD,8/3/2019,10:35,NOU,C1F1
FB18,8/3/2019,9:00,HOM,8/3/2019,10:10,TGD,C1F1
FB244,8/3/2019,9:00,FBX,8/3/2019,10:45,TGD,C1F1
FB1892,8/3/2019,9:00,TAN,8/3/2019,9:55,TGD,C1F1
FB1145,8/3/2019,9:00,HOM,8/3/2019,10:55,XBT,C1F1
FB544,8/3/2019,9:05,XSJ,8/3/2019,10:15,HOM,C1F1
FB674,8/3/2019,9:05,THJ,8/3/2019,10:25,TGD,C1F1
FB434,8/3/2019,9:10,FBX,8/3/2019,10:25,GKS,C1F1
FB622,8/3/2019,9:10,XSJ,8/3/2019,10:55,TGD,C1F1
FB1795,8/3/2019,9:15,HOM,8/3/2019,11:20,MMC,C1F1
FB523,8/3/2019,9:15,HOM,8/3/2019,10:25,XMJ,C1F1
FB995,8/3/2019,9:20,TGD,8/3/2019,11:55,SXA,C1F1
FB654,8/3/2019,9:20,SXJ,8/3/2019,10:40,TGD,C1F1
FB675,8/3/2019,9:20,TGD,8/3/2019,10:45,THJ,C1F1
FB246,8/3/2019,9:25,FBX,8/3/2019,11:10,TGD,C1F1
FB57,8/3/2019,9:30,TGD,8/3/2019,11:05,NOU,C1F1
FB54,8/3/2019,9:30,NOU,8/3/2019,11:05,TGD,C1F1
FB584,8/3/2019,9:30,MYJ,8/3/2019,11:00,TGD,C1F1
FB316,8/3/2019,9:35,OSY,8/3/2019,10:45,TGD,C1F1
FB404,8/3/2019,9:35,AXO,8/3/2019,10:45,TGD,C1F1
FB383,8/3/2019,9:35,TGD,8/3/2019,10:55,YKJ,C1F1
FB585,8/3/2019,9:40,TGD,8/3/2019,11:05,MYJ,C1F1
FB533,8/3/2019,9:40,TGD,8/3/2019,10:55,OAX,C1F1
FB315,8/3/2019,9:40,TGD,8/3/2019,10:40,OSY,C1F1
FB703,8/3/2019,9:45,GKS,8/3/2019,11:30,NOU,C1F1
FB534,8/3/2019,9:45,OAX,8/3/2019,11:05,TGD,C1F1
FB247,8/3/2019,9:50,TGD,8/3/2019,11:35,FBX,C1F1
FB994,8/3/2019,9:50,SXA,8/3/2019,12:25,TGD,C1F1
FB981,8/3/2019,9:50,TGD,8/3/2019,11:40,TUK,C1F1
FB604,8/3/2019,9:55,XMH,8/3/2019,11:35,TGD,C1F1
FB735,8/3/2019,9:55,HOM,8/3/2019,11:10,UDJ,C1F1
FB19,8/3/2019,10:00,TGD,8/3/2019,11:05,HOM,C1F1
FB734,8/3/2019,10:00,UDJ,8/3/2019,11:20,HOM,C1F1
FB59,8/3/2019,10:00,TGD,8/3/2019,11:35,NOU,C1F1
FB1205,8/3/2019,10:00,FBX,8/3/2019,11:40,SXA,C1F1
FB20,8/3/2019,10:00,HOM,8/3/2019,11:15,TGD,C1F1
FB454,8/3/2019,10:00,TUK,8/3/2019,11:45,TGD,C1F1
FB643,8/3/2019,10:00,TGD,8/3/2019,11:40,XMJ,C1F1
FB793,8/3/2019,10:10,TGD,8/3/2019,11:45,SHO,C1F1
FB248,8/3/2019,10:10,FBX,8/3/2019,11:55,TGD,C1F1
FB553,8/3/2019,10:15,TGD,8/3/2019,11:35,TXD,C1F1
FB2153,8/3/2019,10:20,TGD,8/3/2019,12:05,NOU,C1F1
FB653,8/3/2019,10:20,TGD,8/3/2019,11:35,SXJ,C1F1
FB564,8/3/2019,10:20,XNZ,8/3/2019,11:40,TGD,C1F1
FB754,8/3/2019,10:20,XMQ,8/3/2019,11:35,TGD,C1F1
FB676,8/3/2019,10:25,THJ,8/3/2019,11:50,TGD,C1F1
FB1605,8/3/2019,10:25,HOM,8/3/2019,11:10,XNZ,C1F1
FB249,8/3/2019,10:30,TGD,8/3/2019,12:20,FBX,C1F1
FB56,8/3/2019,10:30,NOU,8/3/2019,12:05,TGD,C1F1
FB571,8/3/2019,10:30,TGD,8/3/2019,12:20,WXJ,C1F1
FB753,8/3/2019,10:30,TGD,8/3/2019,11:30,XMQ,C1F1
FB1734,8/3/2019,10:40,SXA,8/3/2019,12:45,HOM,C1F1
FB748,8/3/2019,10:40,GOQ,8/3/2019,11:45,TGD,C1F1
FB693,8/3/2019,10:45,TGD,8/3/2019,12:20,BCJ,C1F1
FB575,8/3/2019,10:45,TGD,8/3/2019,12:15,HWJ,C1F1
FB469,8/3/2019,10:45,TGD,8/3/2019,13:20,SXA,C1F1
FB644,8/3/2019,10:45,XMJ,8/3/2019,12:30,TGD,C1F1
FB677,8/3/2019,10:45,TGD,8/3/2019,12:10,THJ,C1F1
FB1693,8/3/2019,10:50,NOU,8/3/2019,14:25,SXA,C1F1
FB282,8/3/2019,10:50,OXU,8/3/2019,12:05,TGD,C1F1
FB664,8/3/2019,10:50,GKU,8/3/2019,12:40,TGD,C1F1
FB462,8/3/2019,10:55,SXA,8/3/2019,13:30,TGD,C1F1
FB788,8/3/2019,10:55,SGJ,8/3/2019,12:15,TGD,C1F1
FB663,8/3/2019,11:00,TGD,8/3/2019,12:45,GKU,C1F1
FB21,8/3/2019,11:00,TGD,8/3/2019,12:05,HOM,C1F1
