FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp
FB475,8/2/2019,14:30,TGD,8/2/2019,17:00,SXA,C1F1
FB66,8/2/2019,14:30,NOU,8/2/2019,16:05,TGD,C1F1
FB556,8/2/2019,14:30,TXD,8/2/2019,15:55,TGD,C1F1
FB378,8/2/2019,14:35,UTC,8/2/2019,16:25,TGD,C1F1
FB1141,8/2/2019,14:40,HOM,8/2/2019,16:35,NOU,C1F1
FB1622,8/2/2019,14:40,SXA,8/2/2019,16:35,OAX,C1F1
FB592,8/2/2019,14:40,MYJ,8/2/2019,16:10,TGD,C1F1
FB645,8/2/2019,14:50,TGD,8/2/2019,16:30,XMJ,C1F1
FB681,8/2/2019,14:55,TGD,8/2/2019,16:15,THJ,C1F1
FB385,8/2/2019,14:55,TGD,8/2/2019,16:15,YKJ,C1F1
FB259,8/2/2019,15:00,TGD,8/2/2019,16:45,FBX,C1F1
FB31,8/2/2019,15:00,TGD,8/2/2019,16:05,HOM,C1F1
FB593,8/2/2019,15:00,TGD,8/2/2019,16:25,MYJ,C1F1
FB69,8/2/2019,15:00,TGD,8/2/2019,16:30,NOU,C1F1
FB30,8/2/2019,15:00,HOM,8/2/2019,16:15,TGD,C1F1
FB470,8/2/2019,15:00,SXA,8/2/2019,17:40,TGD,C1F1
FB1102,8/2/2019,15:00,OOJ,8/2/2019,16:15,TGD,C1F1
FB258,8/2/2019,15:05,FBX,8/2/2019,16:55,TGD,C1F1
FB990,8/2/2019,15:10,HOM,8/2/2019,16:25,TGD,C1F1
FB1872,8/2/2019,15:15,SXA,8/2/2019,16:50,GKU,C1F1
FB568,8/2/2019,15:15,XNZ,8/2/2019,16:35,TGD,C1F1
FB1868,8/2/2019,15:15,SXA,8/2/2019,16:50,XMJ,C1F1
FB697,8/2/2019,15:25,TGD,8/2/2019,17:00,BCJ,C1F1
FB1209,8/2/2019,15:25,FBX,8/2/2019,17:10,SXA,C1F1
FB680,8/2/2019,15:25,THJ,8/2/2019,16:50,TGD,C1F1
FB1103,8/2/2019,15:30,TGD,8/2/2019,17:00,HWJ,C1F1
FB68,8/2/2019,15:30,NOU,8/2/2019,17:05,TGD,C1F1
FB92,8/2/2019,15:30,HUK,8/2/2019,18:25,TGD,C1F1
FB88,8/2/2019,15:35,MMY,8/2/2019,18:25,TGD,C1F1
FB574,8/2/2019,15:35,WXJ,8/2/2019,17:30,TGD,C1F1
FB1862,8/2/2019,15:35,SXA,8/2/2019,17:25,THJ,C1F1
FB610,8/2/2019,15:40,XMH,8/2/2019,17:20,TGD,C1F1
FB261,8/2/2019,15:45,TGD,8/2/2019,17:35,FBX,C1F1
FB777,8/2/2019,15:45,HOM,8/2/2019,17:35,NOU,C1F1
FB797,8/2/2019,15:45,TGD,8/2/2019,17:20,SHO,C1F1
FB477,8/2/2019,15:45,TGD,8/2/2019,18:10,SXA,C1F1
FB4875,8/2/2019,15:45,NOU,8/2/2019,16:30,XBT,C1F1
FB1644,8/2/2019,15:50,MYJ,8/2/2019,16:40,HOM,C1F1
FB1170,8/2/2019,15:55,SXA,8/2/2019,17:55,HOM,C1F1
FB1895,8/2/2019,15:55,TGD,8/2/2019,16:45,TAN,C1F1
FB397,8/2/2019,15:55,TGD,8/2/2019,16:55,UYS,C1F1
FB33,8/2/2019,16:00,TGD,8/2/2019,17:05,HOM,C1F1
FB71,8/2/2019,16:00,TGD,8/2/2019,17:30,NOU,C1F1
FB32,8/2/2019,16:00,HOM,8/2/2019,17:15,TGD,C1F1
FB320,8/2/2019,16:00,OSY,8/2/2019,17:10,TGD,C1F1
FB455,8/2/2019,16:05,TGD,8/2/2019,17:55,TUK,C1F1
FB567,8/2/2019,16:05,TGD,8/2/2019,17:25,XNZ,C1F1
FB667,8/2/2019,16:10,TGD,8/2/2019,17:55,GKU,C1F1
FB789,8/2/2019,16:10,TGD,8/2/2019,17:20,SGJ,C1F1
FB1717,8/2/2019,16:15,HOM,8/2/2019,18:10,NOU,C1F1
FB260,8/2/2019,16:15,FBX,8/2/2019,18:05,TGD,C1F1
FB658,8/2/2019,16:15,SXJ,8/2/2019,17:35,TGD,C1F1
FB472,8/2/2019,16:20,SXA,8/2/2019,18:55,TGD,C1F1
FB263,8/2/2019,16:25,TGD,8/2/2019,18:15,FBX,C1F1
FB628,8/2/2019,16:25,XSJ,8/2/2019,18:15,TGD,C1F1
FB70,8/2/2019,16:30,NOU,8/2/2019,18:05,TGD,C1F1
FB297,8/2/2019,16:35,TGD,8/2/2019,17:50,OOJ,C1F1
FB756,8/2/2019,16:35,XMQ,8/2/2019,17:45,TGD,C1F1
FB2177,8/2/2019,16:40,TGD,8/2/2019,18:00,HOM,C1F1
FB285,8/2/2019,16:40,TGD,8/2/2019,17:55,OXU,C1F1
FB755,8/2/2019,16:40,TGD,8/2/2019,17:40,XMQ,C1F1
FB627,8/2/2019,16:45,TGD,8/2/2019,18:30,XSJ,C1F1
FB770,8/2/2019,16:50,SXA,8/2/2019,18:55,HOM,C1F1
FB778,8/2/2019,16:50,NOU,8/2/2019,18:40,HOM,C1F1
FB262,8/2/2019,16:50,FBX,8/2/2019,18:40,TGD,C1F1
FB388,8/2/2019,16:55,YKJ,8/2/2019,18:25,TGD,C1F1
FB265,8/2/2019,17:00,TGD,8/2/2019,18:50,FBX,C1F1
FB35,8/2/2019,17:00,TGD,8/2/2019,18:10,HOM,C1F1
FB73,8/2/2019,17:00,TGD,8/2/2019,18:35,NOU,C1F1
FB34,8/2/2019,17:00,HOM,8/2/2019,18:15,TGD,C1F1
FB72,8/2/2019,17:00,NOU,8/2/2019,18:35,TGD,C1F1
FB682,8/2/2019,17:00,THJ,8/2/2019,18:25,TGD,C1F1
FB737,8/2/2019,17:00,HOM,8/2/2019,18:15,UDJ,C1F1
FB493,8/2/2019,17:05,TGD,8/2/2019,18:15,GKS,C1F1
FB4876,8/2/2019,17:05,XBT,8/2/2019,17:50,NOU,C1F1
FB637,8/2/2019,17:10,TGD,8/2/2019,18:45,HWX,C1F1
FB683,8/2/2019,17:10,TGD,8/2/2019,18:30,THJ,C1F1
FB595,8/2/2019,17:15,TGD,8/2/2019,18:40,MYJ,C1F1
FB1097,8/2/2019,17:15,TGD,8/2/2019,19:45,SXA,C1F1
FB596,8/2/2019,17:15,MYJ,8/2/2019,18:50,TGD,C1F1
FB427,8/2/2019,17:20,HOM,8/2/2019,18:35,FBX,C1F1
FB648,8/2/2019,17:20,XMJ,8/2/2019,19:05,TGD,C1F1
FB1896,8/2/2019,17:20,TAN,8/2/2019,18:20,TGD,C1F1
FB428,8/2/2019,17:30,FBX,8/2/2019,18:40,HOM,C1F1
FB526,8/2/2019,17:30,XMJ,8/2/2019,18:35,HOM,C1F1
FB537,8/2/2019,17:30,TGD,8/2/2019,18:45,OAX,C1F1
FB74,8/2/2019,17:30,NOU,8/2/2019,19:05,TGD,C1F1
FB738,8/2/2019,17:35,UDJ,8/2/2019,18:55,HOM,C1F1
FB786,8/2/2019,17:35,GKU,8/2/2019,18:45,HOM,C1F1
FB264,8/2/2019,17:35,FBX,8/2/2019,19:25,TGD,C1F1
FB538,8/2/2019,17:40,OAX,8/2/2019,19:00,TGD,C1F1
FB700,8/2/2019,17:40,BCJ,8/2/2019,19:20,TGD,C1F1
FB1104,8/2/2019,17:40,HWJ,8/2/2019,19:20,TGD,C1F1
FB557,8/2/2019,17:40,TGD,8/2/2019,19:00,TXD,C1F1
FB613,8/2/2019,17:40,TGD,8/2/2019,19:20,XMH,C1F1
FB85,8/2/2019,17:45,TGD,8/2/2019,18:45,GKS,C1F1
FB400,8/2/2019,17:50,UYS,8/2/2019,18:55,TGD,C1F1
FB780,8/2/2019,17:55,NOU,8/2/2019,19:45,HOM,C1F1
FB2159,8/2/2019,17:55,TGD,8/2/2019,20:40,SXA,C1F1
FB267,8/2/2019,18:00,TGD,8/2/2019,20:00,FBX,C1F1
FB308,8/2/2019,18:00,SXA,8/2/2019,20:10,GKS,C1F1
FB37,8/2/2019,18:00,TGD,8/2/2019,19:10,HOM,C1F1
FB75,8/2/2019,18:00,TGD,8/2/2019,19:35,NOU,C1F1
FB36,8/2/2019,18:00,HOM,8/2/2019,19:15,TGD,C1F1
FB790,8/2/2019,18:00,SGJ,8/2/2019,19:15,TGD,C1F1
FB647,8/2/2019,18:00,TGD,8/2/2019,19:45,XMJ,C1F1
FB657,8/2/2019,18:05,TGD,8/2/2019,19:20,SXJ,C1F1
FB474,8/2/2019,18:05,SXA,8/2/2019,20:35,TGD,C1F1
FB570,8/2/2019,18:05,XNZ,8/2/2019,19:30,TGD,C1F1
FB684,8/2/2019,18:05,THJ,8/2/2019,19:30,TGD,C1F1
FB800,8/2/2019,18:05,SHO,8/2/2019,19:45,TGD,C1F1
FB407,8/2/2019,18:10,TGD,8/2/2019,19:15,AXO,C1F1
FB2179,8/2/2019,18:10,TGD,8/2/2019,19:35,HOM,C1F1
FB685,8/2/2019,18:15,TGD,8/2/2019,19:40,THJ,C1F1
FB578,8/2/2019,18:20,NOU,8/2/2019,20:10,HOM,C1F1
FB495,8/2/2019,18:25,TGD,8/2/2019,19:40,GKS,C1F1
FB266,8/2/2019,18:25,FBX,8/2/2019,20:10,TGD,C1F1
FB387,8/2/2019,18:25,TGD,8/2/2019,19:45,YKJ,C1F1
FB76,8/2/2019,18:30,NOU,8/2/2019,20:05,TGD,C1F1
FB298,8/2/2019,18:30,OOJ,8/2/2019,19:55,TGD,C1F1
FB380,8/2/2019,18:35,NOU,8/2/2019,20:30,SXJ,C1F1
FB458,8/2/2019,18:35,TUK,8/2/2019,20:20,TGD,C1F1
FB758,8/2/2019,18:35,XMQ,8/2/2019,19:50,TGD,C1F1
FB779,8/2/2019,18:40,HOM,8/2/2019,20:25,NOU,C1F1
FB1718,8/2/2019,18:45,NOU,8/2/2019,20:55,HOM,C1F1
FB670,8/2/2019,18:45,GKU,8/2/2019,20:40,TGD,C1F1
FB286,8/2/2019,18:50,OXU,8/2/2019,20:10,TGD,C1F1
FB1272,8/2/2019,18:50,NOU,8/2/2019,20:50,THJ,C1F1
FB617,8/2/2019,18:50,TGD,8/2/2019,20:25,XMH,C1F1
FB740,8/2/2019,18:55,UDJ,8/2/2019,20:20,HOM,C1F1
FB649,8/2/2019,18:55,TGD,8/2/2019,20:40,XMJ,C1F1
FB569,8/2/2019,18:55,TGD,8/2/2019,20:15,XNZ,C1F1
FB269,8/2/2019,19:00,TGD,8/2/2019,20:50,FBX,C1F1
FB447,8/2/2019,19:00,GKS,8/2/2019,20:25,FBX,C1F1
FB39,8/2/2019,19:00,TGD,8/2/2019,20:15,HOM,C1F1
FB77,8/2/2019,19:00,TGD,8/2/2019,20:35,NOU,C1F1
FB38,8/2/2019,19:00,HOM,8/2/2019,20:15,TGD,C1F1
FB699,8/2/2019,19:10,TGD,8/2/2019,20:45,BCJ,C1F1
FB268,8/2/2019,19:10,FBX,8/2/2019,21:00,TGD,C1F1
FB476,8/2/2019,19:10,SXA,8/2/2019,21:40,TGD,C1F1
FB629,8/2/2019,19:10,TGD,8/2/2019,20:50,XSJ,C1F1
FB430,8/2/2019,19:15,FBX,8/2/2019,20:35,HOM,C1F1
FB630,8/2/2019,19:15,XSJ,8/2/2019,21:05,TGD,C1F1
FB686,8/2/2019,19:15,THJ,8/2/2019,20:40,TGD,C1F1
FB41,8/2/2019,19:20,TGD,8/2/2019,20:35,HOM,C1F1
FB299,8/2/2019,19:20,TGD,8/2/2019,20:35,OOJ,C1F1
FB799,8/2/2019,19:20,TGD,8/2/2019,20:55,SHO,C1F1
FB669,8/2/2019,19:25,TGD,8/2/2019,21:15,GKU,C1F1
FB271,8/2/2019,19:30,TGD,8/2/2019,21:20,FBX,C1F1
FB717,8/2/2019,19:30,GKS,8/2/2019,21:10,NOU,C1F1
FB78,8/2/2019,19:30,NOU,8/2/2019,21:05,TGD,C1F1
FB598,8/2/2019,19:30,MYJ,8/2/2019,21:05,TGD,C1F1
FB1709,8/2/2019,19:35,HOM,8/2/2019,20:50,FBX,C1F1
FB540,8/2/2019,19:35,OAX,8/2/2019,20:55,TGD,C1F1
FB640,8/2/2019,19:35,HWX,8/2/2019,21:15,TGD,C1F1
FB687,8/2/2019,19:35,TGD,8/2/2019,21:00,THJ,C1F1
FB599,8/2/2019,19:40,TGD,8/2/2019,21:05,MYJ,C1F1
FB270,8/2/2019,19:40,FBX,8/2/2019,21:25,TGD,C1F1
FB739,8/2/2019,19:40,HOM,8/2/2019,20:55,UDJ,C1F1
FB529,8/2/2019,19:40,HOM,8/2/2019,20:50,XMJ,C1F1
FB273,8/2/2019,19:45,TGD,8/2/2019,21:40,FBX,C1F1
FB558,8/2/2019,19:45,TXD,8/2/2019,21:10,TGD,C1F1
FB321,8/2/2019,19:55,TGD,8/2/2019,20:50,OSY,C1F1
FB79,8/2/2019,20:00,TGD,8/2/2019,21:35,NOU,C1F1
FB539,8/2/2019,20:00,TGD,8/2/2019,21:20,OAX,C1F1
FB479,8/2/2019,20:00,TGD,8/2/2019,22:30,SXA,C1F1
FB410,8/2/2019,20:00,AXO,8/2/2019,21:10,TGD,C1F1
FB618,8/2/2019,20:05,XMH,8/2/2019,21:45,TGD,C1F1
FB660,8/2/2019,20:05,SXJ,8/2/2019,21:25,TGD,C1F1
FB389,8/2/2019,20:05,TGD,8/2/2019,21:25,YKJ,C1F1
FB449,8/2/2019,20:10,GKS,8/2/2019,21:35,FBX,C1F1
FB659,8/2/2019,20:10,TGD,8/2/2019,21:30,SXJ,C1F1
FB415,8/2/2019,20:15,TGD,8/2/2019,21:30,HOM,C1F1
FB639,8/2/2019,20:15,TGD,8/2/2019,21:50,HWX,C1F1
FB399,8/2/2019,20:15,TGD,8/2/2019,21:15,UYS,C1F1
FB409,8/2/2019,20:20,TGD,8/2/2019,21:25,AXO,C1F1
FB40,8/2/2019,20:20,HOM,8/2/2019,21:35,TGD,C1F1
FB688,8/2/2019,20:20,THJ,8/2/2019,21:50,TGD,C1F1
FB390,8/2/2019,20:25,YKJ,8/2/2019,21:55,TGD,C1F1
FB650,8/2/2019,20:25,XMJ,8/2/2019,22:20,TGD,C1F1
FB97,8/2/2019,20:30,TGD,8/2/2019,21:50,HOM,C1F1
FB82,8/2/2019,20:30,NOU,8/2/2019,22:10,TGD,C1F1
FB689,8/2/2019,20:30,TGD,8/2/2019,21:55,THJ,C1F1
FB81,8/2/2019,20:40,TGD,8/2/2019,22:15,NOU,C1F1
FB272,8/2/2019,20:45,FBX,8/2/2019,22:30,TGD,C1F1
FB478,8/2/2019,20:50,SXA,8/2/2019,23:15,TGD,C1F1
FB416,8/2/2019,20:55,HOM,8/2/2019,22:20,TGD,C1F1
FB99,8/2/2019,21:00,TGD,8/2/2019,22:20,HOM,C1F1
FB8563,8/2/2019,21:00,TGD,8/2/2019,23:05,XXJ,C1F1
FB98,8/2/2019,21:10,HOM,8/2/2019,22:30,TGD,C1F1
FB274,8/2/2019,21:10,FBX,8/2/2019,23:00,TGD,C1F1
FB84,8/2/2019,21:25,NOU,8/2/2019,23:00,TGD,C1F1
FB8569,8/2/2019,21:35,TGD,8/2/2019,23:05,HOM,C1F1
FB100,8/2/2019,21:35,HOM,8/2/2019,22:50,TGD,C1F1
FB690,8/2/2019,21:35,THJ,8/2/2019,23:00,TGD,C1F1
FB988,8/2/2019,21:50,NOU,8/2/2019,23:30,TGD,C1F1
FB999,8/2/2019,22:55,TGD,8/3/2019,1:35,SXA,C1F1
